Pubmed_id	Year	Title	Key_words	Cite_by
11983430	2002	Kinetic analysis of mouse retinal dehydrogenase type-2 (RALDH2) for retinal substrates.	[]	20
11979096	2002	Persistent (recurrent) Spitz nevi: a histopathologic, immunohistochemical, and molecular pathologic study of 22 cases.	[]	7
11979069	2002	Possible mechanisms of hypopigmentation in lichen sclerosus.	[]	5
11975938	2002	Reversal of cancer-related wasting using oral supplementation with a combination of beta-hydroxy-beta-methylbutyrate, arginine, and glutamine.	[]	55
11958671	2002	Oncocytoma-like angiomyolipoma. A clinicopathologic and immunohistochemical study of 2 cases.	[]	8
11934320	2002	Immunophenotypic differences between uveal and cutaneous melanomas.	[]	6
11917448	2001	[Primary melanoma of the esophagus. Unusual case with Barrett's esophagus].	[]	1
11915779	2001	Short-term beta-hydroxy-beta-methylbutyrate supplementation does not reduce symptoms of eccentric muscle damage.	[]	10
11914634	2002	Interdigitating dendritic cell sarcoma of the spleen: report of a case with a review of the literature.	[]	13
11914633	2002	Malignant transformation of renal angiomyolipoma: a case report.	[]	9
11914628	2002	Expression of KIT (CD117) in angiomyolipoma.	[]	15
11900575	2002	Epithelioid leiomyosarcoma of the external deep soft tissue.	[]	4
11893035	2002	Role for microphthalmia transcription factor in the diagnosis of metastatic malignant melanoma.	[]	9
11880559	2002	Poly(A)(+) RNA encoding proteins capable of transporting L-methionine and/or DL-2-hydroxy-4-(methylthio) butanoic acid are present in the intestinal mucosa of broilers.	[]	0
11875813	2001	[A case of tuberous sclerosis with pulmonary lymphangiomyomatosis].	[]	0
11869575	2002	Nonsteroidal anti-inflammatory drugs for heavy menstrual bleeding.	[]	3
11863218	2002	Cytologic features of clear cell sarcoma (malignant melanoma) of soft parts: a study of fine-needle aspirates and exfoliative specimens.	[]	2
11841635	2001	Multiple agminated Spitz nevi arising on a café au lait macule: review of the literature with contribution of another case.	[]	2
11827537	2002	Characterization of transient protein folding intermediates during myoglobin reconstitution by time-resolved electrospray mass spectrometry with on-line isotopic pulse labeling.	[]	20
11823001	2002	Metabolism of 2-hydroxy-4-methoxybenzophenone in isolated rat hepatocytes and xenoestrogenic effects of its metabolites on MCF-7 human breast cancer cells.	[]	18
11813950	2001	Use of nutritional supplements by high school football and volleyball players.	[]	7
11812941	2002	Renal disease in adults with TSC2/PKD1 contiguous gene syndrome.	[]	12
11810925	2001	[Combination of pulmonary lymphangioleiomyomatosis with skin leiomyomatosis and uterine leiomyoma].	[]	1
11803280	2002	Intradermal melanocytic nevus with prominent schwannian differentiation.	[]	1
11803278	2002	Congenital giant melanocytic nevus with pigmented epithelioid cells: a variant of epithelioid blue nevus.	[]	0
11803277	2002	Rhabdomyosarcoma arising in a congenital melanocytic nevus.	[]	3
11801783	2001	Pigmented epidermal cysts.	[]	2
11800647	2002	Melanoma markers in angiomyolipoma of the liver and kidney: a comparative study.	[]	17
11790170	2002	Melanocytic proliferations associated with lichen sclerosus.	[]	8
11783912	2001	Benign clear cell tumor of the lung.	[]	0
11782230	2001	Neoplasia versus hyperplasia of the retinal pigment epithelium. A comparison of two cases.	[]	4
11781527	2002	Epithelioid angiomyolipoma of the ovary: a case report and literature review.	[]	9
11780314	2001	Hepatic angiomyolipoma: a clinicopathologic study of 10 cases.	[]	2
11774402	2002	Melan-A as a useful diagnostic immunohistochemical stain for the diagnosis of primary sinonasal melanomas.	[]	2
11766641	2001	[Concomitant occurrence of angiomyolipoma, focal nodular hyperplasia, bile duct adenoma, and cavernous hemangioma in the liver].	[]	1
11766025	2001	Sentinel lymph node biopsy for conjunctival melanoma.	[]	8
11757864	2001	Cutaneous lipomatous neoplasms.	[]	4
11756773	2002	Immunoprofile of MITF, tyrosinase, melan-A, and MAGE-1 in HMB45-negative melanomas.	[]	12
11756764	2002	Perivascular epithelioid cell tumor ('PEComa') of the uterus: a subset of HMB-45-positive epithelioid mesenchymal neoplasms with an uncertain relationship to pure smooth muscle tumors.	[]	33
11748581	2001	Melanoma antigen expression in serial fine-needle aspiration samples in patients with metastatic malignant melanoma participating in immunotherapy clinical trials: a preliminary look.	[]	4
11745274	2001	"The pigmented ""black"" neuroendocrine tumor of the pancreas: a question of origin."	[]	1
11741609	2001	Identification of (E)-4-hydroxy-3-methyl-but-2-enyl pyrophosphate as a major activator for human gammadelta T cells in Escherichia coli.	[]	120
11737519	2001	CD34 expression in desmoplastic melanoma.	[]	4
11735691	2001	Clear cell odontogenic carcinoma: a clinicopathologic and immunocytochemical study of 5 cases.	[]	12
11732679	2001	Uptake of DL-2-hydroxy-4-methylthio-butanoic acid (DL-HMB) in the broiler liver in vivo.	[]	2
11726262	2001	Effect of beta-hydroxy beta-methylbutyrate on the onset of blood lactate accumulation and V(O)(2) peak in endurance-trained cyclists.	[]	16
11722752	2001	Single dose radiation is more effective for the UV-induced activation and proliferation of melanocytes than fractionated dose radiation.	[]	3
11707202	2001	[Selective sentinel node biopsy in melanoma using preoperative lymphoscintigraphy location and intraoperative detection gamma probe].	[]	0
11681022	2001	[A case of lymphangioleiomyomatosis with carcinomatous lymphangiosis].	[]	0
11668469	2001	Microphthalmia transcription factor: a sensitive and specific marker for malignant melanoma in cytologic specimens.	[]	7
11668190	2001	Immunocytochemical analysis of cell lines derived from solid tumors.	[]	10
11605143	2001	Primary pigmented malignant schwannoma in the posterior mediastinum.	[]	0
11599889	2001	Current practice and future directions in pathology and laboratory evaluation of the sentinel node.	[]	2
11599506	2001	Beta-hydroxy-beta-methylbutyrate (HMB) supplementation does not affect changes in strength or body composition during resistance training in trained men.	[]	20
11592618	2001	Influence of HMB (beta-hydroxy-beta-methylbutyrate) on antibody secreting cells (ASC) after in vitro and in vivo immunization with the anti-Yersinia ruckeri vaccine of rainbow trout (Oncorhynchus mykiss).	[]	2
11577747	2001	A transformation system for an ectomycorrhizal basidiomycete, Lyophyllum shimeji.	[]	0
11575655	2001	Amelanotic malignant melanoma arising in an ovarian cystic teratoma: a case report.	[]	1
11564212	2001	Pathogenesis of multifocal micronodular pneumocyte hyperplasia and lymphangioleiomyomatosis in tuberous sclerosis and association with tuberous sclerosis genes TSC1 and TSC2.	[]	7
11556535	2001	Diagnostic utility of microphthalmia transcription factor in malignant melanoma and other tumors.	[]	11
11553316	2001	Subcutaneous malignant epithelioid schwannoma with cartilaginous differentiation.	[]	2
11553315	2001	Primary chondroid melanoma.	[]	2
11547553	2001	Photosensitization of hypomycin B--a novel perylenequinonoid pigment with only one intramolecular hydrogen bond.	[]	0
11544094	2001	The hepatic extraction of plasma free amino acids and response to hepatic portal venous infusion of methionine sources in anesthetized SCWL males (Gallus domesticus).	[]	1
11536443	2001	Malignant melanoma with a myxoid stroma: a diagnostic pitfall on fine-needle aspiration biopsy.	[]	1
11531845	2001	Epithelioid blue naevus of the genital mucosa: report of four cases.	[]	2
11511319	2001	Molecular detection of metastatic melanoma cells in cerebrospinal fluid in melanoma patients.	[]	12
11507449	2001	[Incidental detection of a rare liver tumor: angiomyolipoma].	[]	0
11505397	2001	Carbon dye histologically confirms the identity of sentinel lymph nodes in cutaneous melanoma.	[]	13
11494009	2000	Hyalinized Uterine Mesenchymal Neoplasms with HMB-45-Positive Epithelioid Cells: Epithelioid Leiomyomas or Angiomyolipomas? Report of Four Cases.	[]	7
11494006	2000	Mesenchymal Chondrosarcoma: A Small Cell Neoplasm with Polyphenotypic Differentiation.	[]	6
11493966	2000	Pleomorphic Angiomyolipoma of Digestive Tract: A Heretofore Unrecognized Entity.	[]	8
11493964	2000	Malignant Melanoma Metastatic to the Testis: A Report of Three Cases with Clinically Significant Manifestations.	[]	2
11493377	2001	Recurrent melanocytic nevus: a histologic and immunohistochemical evaluation.	[]	6
11486169	2001	Superficial acral fibromyxoma: a clinicopathologic and immunohistochemical analysis of 37 cases of a distinctive soft tissue tumor with a predilection for the fingers and toes.	[]	35
11484504	2001	Association of lymphangioleiomyomatosis (LAM) with endosalpingiosis in the retroperitoneal lymph nodes: report of two cases.	[]	3
11480329	2001	Angiomyolipoma of the liver: case report.	[]	0
11474288	2001	Evaluation of micrometastases in sentinel lymph nodes of cutaneous melanoma: higher diagnostic accuracy with Melan-A and MART-1 compared with S-100 protein and HMB-45.	[]	9
11472571	2001	Pigmented neurofibroma: report of two cases and literature review.	[]	2
11448573	2001	Creatine and beta-hydroxy-beta-methylbutyrate (HMB) additively increase lean body mass and muscle strength during a weight-training program.	[]	26
11437944	2001	Primary cutaneous Langerhans cell histiocytosis showing malignant phenotype in an elderly woman: report of a fatal case.	[]	5
11435528	2001	Body composition in 70-year-old adults responds to dietary beta-hydroxy-beta-methylbutyrate similarly to that of young adults.	[]	36
11428607	2001	Amelanotic malignant melanoma of the rectum: report of a case.	[]	2
11406665	2001	Primary extrapulmonary sugar tumor (PEST): a report of four cases.	[]	28
11406664	2001	Multifocal micronodular pneumocyte hyperplasia and lymphangioleiomyomatosis in tuberous sclerosis with a TSC2 gene.	[]	8
11402850	2001	[Pulmonary lymphangioleiomyomatosis. Morphologic and immunohistochemical findings].	[]	2
11395556	2001	Expression of melanocytic differentiation markers in malignant melanomas of the oral and sinonasal mucosa.	[]	18
11393075	2001	Glassy cell carcinoma of the uterine cervix. Report of a case with cytohistologic and immunohistochemical study.	[]	3
11391097	2001	Microphthalmia transcription factor: not a sensitive or specific marker for the diagnosis of desmoplastic melanoma and spindle cell (non-desmoplastic) melanoma.	[]	7
11371226	2001	Renal angiomyolipoma: further immunophenotypic characterization of an expanding morphologic spectrum.	[]	26
11366220	1999	New supplement treats AIDS wasting successfully.	[]	2
11352959	2001	Comparison of positron emission tomography scanning and sentinel node biopsy in the detection of micrometastases of primary cutaneous malignant melanoma.	[]	17
11350597	2001	Synthesis, conformational studies and biological activity of N(alpha)-mono-biotinylated rat relaxin.	[]	4
11342769	2001	Dendritic cell neurofibroma with pseudorosettes: a report of 18 cases of a distinct and hitherto unrecognized neurofibroma variant.	[]	2
11321731	2001	"[Endometrial metastasis of a ""balloon"" cell melanoma mimicking a ""xanthomatous endometritis""]."	[]	0
11312433	2001	Rapid HMB-45 staining in Mohs micrographic surgery for melanoma in situ and invasive melanoma.	[]	1
11306836	2001	Pigmented Paget's disease of the male breast: report of a case.	[]	4
11304800	2001	A new rapid immunohistochemical staining technique using the EnVision antibody complex.	[]	23
11297316	2001	Angiomyolipoma: immunohistochemical and ultrastructural study of 14 cases.	[]	8
11294019	2001	[Extrarenal retroperitoneal angiomyolipoma: description of a case and review of the literature].	[]	3
11293908	2001	Interdigitating dendritic cell sarcoma. A report of four cases and review of the literature.	[]	26
11293166	2001	Uterine carcinosarcoma with melanocytic differentiation.	[]	5
11287286	2001	Establishment and characterization of an oral melanoma cell line (ME).	[]	0
11284309	2001	Fine needle aspiration biopsy of epithelioid angiomyolipoma. A case report.	[]	2
11277413	2001	Oligodendroglioma: HMB-45 positivity using catalyzed signal amplification method: an immunohistochemical (HMB-45, CD31, p53, Mib-1) and ultrastructural study.	[]	0
11266520	2001	Concurrent angiomyolipoma and renal cell neoplasia: a study of 36 cases.	[]	19
11263942	2001	Clear cell variant of malignant melanoma of the uterine cervix: a case report and review of the literature.	[]	6
11263507	2000	Cerebral metastases as first symptom of cancer: a clinico-pathologic study.	[]	11
11263078	2001	[Meningeal melanocytoma].	[]	0
11254116	2001	Does intensive histopathological workup by serial sectioning increase the detection of lymph node micrometastasis in patients with primary cutaneous melanoma?	[]	1
11253118	2001	Primary malignant melanoma of the gallbladder in dysplastic naevus syndrome.	[]	7
11235962	2001	Cerebrospinal fluid immunocytochemical analysis and neuroimaging in the diagnosis of primary leptomeningeal melanoma. Case report.	[]	11
11217430	2000	[Differential diagnosis of primary lung tumors and pulmonary metastases].	[]	0
11214818	2000	SM5-1: a new monoclonal antibody which is highly sensitive and specific for melanocytic lesions.	[]	7
11211309	2001	Clear cell sarcoma shows immunoreactivity for microphthalmia transcription factor: further evidence for melanocytic differentiation.	[]	7
11210710	2000	[Peripapillary melanoma; 10-year follow-up].	[]	1
11210029	2001	Effects of alimet on nutrient digestibility, bacterial protein synthesis, and ruminal disappearance during continuous culture.	[]	1
11198045	2000	Retroperitoneal epithelioid angiosarcoma presenting with lymph node metastases. Clinicopathological study of an extremely rare tumor.	[]	0
11191766	2000	[Isolation and characterization of promoters from Phanerochaete chrysosporium].	[]	0
11176068	2001	Analysis of microphthalmia transcription factor expression in normal tissues and tumors, and comparison of its expression with S-100 protein, gp100, and tyrosinase in desmoplastic malignant melanoma.	[]	15
11176048	2001	Basal cell carcinomas are populated by melanocytes and Langerhans [correction of Langerhan's] cells.	[]	6
11176045	2001	Distribution of Bcl-2 and Bax in embryonic and fetal human skin: antiapoptotic and proapoptotic proteins are differentially expressed in developing skin.	[]	0
11175650	2001	Primary malignant melanoma of the larynx.	[]	5
11170298	2001	TGF-beta in uveal melanoma.	[]	16
11169510	2001	Expression of gp100, MART-1, tyrosinase, and S100 in paraffin-embedded primary melanomas and locoregional, lymph node, and visceral metastases: implications for diagnosis and immunotherapy. A study conducted by the EORTC Melanoma Cooperative Group.	[]	14
11168767	2001	CD34-positive cellular blue nevi.	[]	2
11155751	2000	Benign metastasizing leiomyoma of the lung: a case report.	[]	1
11145253	2001	Immunohistochemical study of microphthalmia transcription factor and tyrosinase in angiomyolipoma of the kidney, renal cell carcinoma, and renal and retroperitoneal sarcomas: comparative evaluation with traditional diagnostic markers.	[]	10
11145252	2001	Microphthalmia transcription factor and melanoma cell adhesion molecule expression distinguish desmoplastic/spindle cell melanoma from morphologic mimics.	[]	4
11145246	2001	Malignant epithelioid angiomyolipoma ('sarcoma ex angiomyolipoma') of the kidney: a case report and review of the literature.	[]	36
11135043	2001	Follicular dendritic cell sarcoma of the colon mimicking stromal tumour.	[]	7
11131684	2000	Over-the-counter supplements and strength training.	[]	0
11128860	2000	Beta-hydroxy-beta-methylbutyrate ingestion, part II: effects on hematology, hepatic and renal function.	[]	13
11128859	2000	Beta-hydroxy-beta-methylbutyrate ingestion, Part I: effects on strength and fat free mass.	[]	19
11127742	2000	Cytology of melanotic schwannoma in a fine needle aspirate and pleural fluid. A case report.	[]	0
11127738	2000	HMB-45 staining for cytology of primary melanoma of the vagina. A case report.	[]	4
11127051	2000	[Metastases in malignant melanoma despite histologically negative  sentinel lymph node: should the concept be changed?].	[]	0
11117780	2000	Malignant melanoma with paradoxical maturation.	[]	2
11100813	2000	Cutaneous epithelioid malignant nerve sheath tumor with rhabdoid features: a histologic, immunohistochemical, and ultrastructural study of three cases.	[]	6
11095072	2000	Comparison of immunohistochemical labelling of melanocyte differentiation antibodies melan-A, tyrosinase and HMB 45 with NKIC3 and S100 protein in the evaluation of benign naevi and malignant melanoma.	[]	16
11092040	2001	The predictive value of the sentinel lymph node in malignant melanomas.	[]	1
11092033	2001	Rapid enrichment and detection of melanoma cells from peripheral blood mononuclear cells by a new assay combining immunomagnetic cell sorting and immunocytochemical staining.	[]	2
11087427	2000	Methanol-induced conformations of myoglobin at pH 4.0.	[]	8
11073338	2000	Benign renal angiomyoadenomatous tumor: a previously unreported renal tumor.	[]	12
11070127	2000	Intraglomerular microlesions in renal angiomyolipoma.	[]	1
11070117	2000	Extrapulmonary lymphangioleiomyomatosis (LAM): clinicopathologic features in 22 cases.	[]	49
11044553	2000	In vitro effects of beta-hydroxy-beta-methylbutyrate (HMB) on cell-mediated immunity in fish.	[]	4
11042566	2000	Frozen section analysis of sentinel lymph nodes in melanoma patients.	[]	7
11039673	2000	Hypersensitivity to mosquito bites is not an allergic disease, but an Epstein-Barr virus-associated lymphoproliferative disease.	[]	7
11036245	2000	Primary intraoral leiomyosarcoma of the tongue: an immunohistochemical study and review of the literature.	[]	6
11033464	2000	Trabecular angiomyolipoma mimicking hepatic cell carcinoma.	[]	2
11034679	2000	Antifibrinolytics for heavy menstrual bleeding.	[]	26
11031360	2000	Lymphangioleiomyomatosis (LAM): a review of clinical and morphological features.	[]	42
11023094	2000	Renal cell carcinoma with rhabdoid features.	[]	22
11016725	2000	Radioisotopic lymphatic mapping of the sentinel node in melanoma: importance of immunohistochemistry.	[]	0
11007567	2000	Effects of beta-hydroxy-beta-methylbutyrate on muscle damage after a prolonged run.	[]	27
11002761	2000	Small cell malignant melanoma: a variant of naevoid melanoma. Clinicopathological features and histological differential diagnosis.	[]	4
10997310	2000	[Morphological changes in melanocytic nevi induced by exogenous factors].	[]	2
10985669	2000	Immunohistochemical diagnosis of malignant melanoma of the conjunctiva and uvea: comparison of the novel antibody against melan-A with S100 protein and HMB-45.	[]	9
10981878	2000	Immunohistochemical performance of antibodies on previously frozen tissue.	[]	1
10981764	2000	Oncocytoma in melanocytoma of the spinal cord: case report.	[]	0
10978853	2000	Nutritional supplementation of the leucine metabolite beta-hydroxy-beta-methylbutyrate (hmb) during resistance training.	[]	36
10976706	2000	HMB-45/melan-A and smooth muscle actin-positive clear-cell epithelioid tumor arising in the ligamentum teres hepatis: additional example of clear cell 'sugar' tumors.	[]	4
10976698	2000	Clear cell myomelanocytic tumor of the falciform ligament/ligamentum teres: a novel member of the perivascular epithelioid clear cell family of tumors with a predilection for children and young adults.	[]	36
10972864	2000	Retroperitoneal epithelioid angiomyolipoma leading to fatal outcome.	[]	4
10970282	2000	"An activated O --> N acyl transfer auxiliary: efficient amide-backbone substitution of hindered ""difficult"" peptides."	[]	7
10966150	2000	Beta-hydroxy-beta-methylbutyrate (HMB) supplementation and the promotion of muscle growth and strength.	[]	16
10962090	2000	Conformational change of dihydrofolate reductase near the active site after thiol modification: detected by limited proteolysis.	[]	1
10955683	2000	Pigmented squamous cell carcinoma of the skin: morphologic and immunohistochemical study of five cases.	[]	6
10949453	2000	Cutaneous spindle-cell B-cell lymphoma: a morphologic variant of cutaneous large B-cell lymphoma.	[]	6
10940065	2000	Mohs micrographic excision of melanoma using immunostains.	[]	18
10935655	2000	HMB-45 immunohistochemical staining of sentinel lymph nodes: a specific method for enhancing detection of micrometastases in patients with melanoma.	[]	3
10917905	2000	beta-hydroxy-beta-methylbutyrate (HMB) supplementation in humans is safe and may decrease cardiovascular risk factors.	[]	42
10907935	2000	Fine-needle aspiration diagnosis of psammomatous melanotic schwannoma.	[]	1
10900621	2000	[Angiomyolipoma of the lung].	[]	0
10895818	2000	Mixed epithelial and stromal tumor of the kidney.	[]	38
10894141	2000	Sentinel node staging for cutaneous melanoma in a university-affiliated community care setting.	[]	0
10891717	2000	[Cellular neurothekeoma, a rare cutaneous tumor. Anatomo-clinical and immunohistochemical study of 2 cases].	[]	0
10875478	2000	Colonic melanoma, primary or regressed primary.	[]	14
10871066	2000	Immunohistochemical distinction of epithelioid histiocytic proliferations from epithelioid melanocytic nevi.	[]	0
10855466	2000	MR imaging of clear cell sarcoma (malignant melanoma of the soft parts): a multicenter correlative MRI-pathology study of 21 cases and literature review.	[]	15
10850936	2000	Nutritional treatment for acquired immunodeficiency virus-associated wasting using beta-hydroxy beta-methylbutyrate, glutamine, and arginine: a randomized, double-blind, placebo-controlled study.	[]	39
10848745	2000	Two cases of vulval pigmented extramammary Paget's disease: histochemical and immunohistochemical studies.	[]	5
10846832	2000	An adult patient with hypersensitivity to mosquito bites developing mantle cell lymphoma.	[]	1
10844517	2000	Disordered expression of inhibitory receptors on the NK1-type natural killer (NK) leukaemic cells from patients with hypersensitivity to mosquito bites.	[]	2
10843290	2000	Xanthogranulomas with inconspicuous foam cells and giant cells mimicking malignant melanoma: a clinical, histologic, and immunohistochemical study of three cases.	[]	1
10839231	2000	Beta-hydroxy beta-methylbutyrate (HMB) supplementation does not influence the urinary testosterone: epitestosterone ratio in healthy males.	[]	1
10824486	2000	A case of combined nevus: compound nevus and spindle cell Spitz nevus.	[]	0
10821501	2000	"Malignant pigmented clear cell epithelioid tumor of the kidney: clear cell (""sugar"") tumor versus malignant melanoma."	[]	5
10808130	2000	gp100 mRNA is more sensitive than tyrosinase mRNA for RT-PCR amplification to detect circulating melanoma cells in peripheral blood of melanoma patients.	[]	3
10800995	2000	Primary malignant melanoma of the anterior mediastinum in a child.	[]	6
10796865	2000	Progesterone/progestogen releasing intrauterine systems versus either placebo or any other medication for heavy menstrual bleeding.	[]	5
10796714	2000	Nonsteroidal anti-inflammatory drugs for heavy menstrual bleeding.	[]	5
10796587	2000	Cyclical progestogens for heavy menstrual bleeding.	[]	3
10796528	2000	Endometrial resection and ablation versus hysterectomy for heavy menstrual bleeding.	[]	13
10796518	2000	Antifibrinolytics for heavy menstrual bleeding.	[]	5
10792486	2000	Malignant angiomyolipoma of the liver: a hitherto unreported variant.	[]	44
10792480	2000	Morphological and immunophenotypic variations in malignant melanoma.	[]	51
10787147	2000	A case of amelanotic spindle-cell melanoma presenting as metastases to breast and axillary lymph node: diagnosis by FNA cytology.	[]	4
10784201	2000	Absorption of 2-hydroxy-4-(methylthio)butanoic acid by isolated sheep ruminal and omasal epithelia.	[]	2
10767787	2000	Human papilloma virus in melanoma biopsy specimens and its relation to melanoma progression.	[]	3
10760321	2000	Retroperitoneal peripheral hemangioblastoma: a case report and review of the literature.	[]	7
10759202	2000	Sentinel lymph node dissection for primary cutaneous melanoma: a community hospital's initial experience.	[]	0
10759200	2000	Sentinel lymphadenectomy for staging patients with intermediate-level melanoma.	[]	1
10757167	2000	Effects of pH on the kinetic reaction mechanism of myoglobin unfolding studied by time-resolved electrospray ionization mass spectrometry.	[]	8
10740013	2000	[Renal angiomyolipoma with predominant muscular epithelioid components. 2 cases].	[]	0
10727311	2000	Genital melanotic macules: clinical, histologic, immunohistochemical, and ultrastructural features.	[]	1
10716146	2000	Pigmented (melanotic) neurofibroma: a clinicopathologic and immunohistochemical analysis of 19 lesions from 17 patients.	[]	11
10712355	2000	Downregulation of estrogen and progesterone receptors in the abnormal smooth muscle cells in pulmonary lymphangioleiomyomatosis following therapy. An immunohistochemical study.	[]	29
10705630	1999	Angiomyolipoma of the kidney--an immunohistochemical study.	[]	0
10705400	2000	Pagetoid bowen disease: a report of 2 cases that express cytokeratin 7.	[]	10
10702365	2000	Lead targets GRP78, a molecular chaperone, in C6 rat glioma cells.	[]	10
10692173	2000	Existence and distribution of melanocytes and HMB-45-positive cells in the human minor salivary glands.	[]	3
10658360	1999	Effect of dacarbazine (DTIC) on cultures from malignant melanoma of the choroid: an immunohistochemical and electron microscopic study.	[]	0
10657486	1999	Expression of neuropeptides and other neuroendocrine markers in human phaeochromocytomas.	[]	2
10656737	2000	Role for activation of matrix metalloproteinases in the pathogenesis of pulmonary lymphangioleiomyomatosis.	[]	44
10645049	2000	Clinicopathologic analysis of renal and extrarenal angiomyolipomas: report of 44 cases.	[]	1
10644168	2000	Expression of Melan-A in Spitz, pigmented spindle cell nevi, and congenital nevi: comparative immunohistochemical study.	[]	1
10639777	1999	Medullary thyroid carcinoma with melanin production--a case report.	[]	4
10632492	2000	Large plaque-type blue nevus with subcutaneous cellular nodules.	[]	3
10619884	1999	[Malignant melanoma of the middle ear, a rare site].	[]	3
10619267	1999	A comparison of melanin bleaching and azure blue counterstaining in the immunohistochemical diagnosis of malignant melanoma.	[]	6
10619265	1999	Angiomyolipoma of the large intestine: report of a case.	[]	4
10608247	1999	Plexiform spitz nevus: an intradermal spitz nevus with plexiform growth pattern.	[]	0
10606212	1999	Effects of calcium beta-hydroxy-beta-methylbutyrate (HMB) supplementation during resistance-training on markers of catabolism, body composition and strength.	[]	18
10605696	1999	Extraneural retiform perineuriomas. A report of four cases.	[]	1
10602775	1999	Identification and expression of mutations in the hydroxymethylbilane synthase gene causing acute intermittent porphyria (AIP).	[]	5
10599947	1999	Primary invasive signet-ring cell melanoma.	[]	6
10598316	1999	[New synthesis empathogenic agents].	[]	1
10584704	1999	Cutaneous melanoma with myxoid features: twelve cases with differential diagnosis.	[]	0
10584703	1999	Metastatic malignant melanoma resembling malignant peripheral nerve sheath tumor: report of 16 cases.	[]	5
10541042	1999	Hypophysial and meningeal melanocytes in the Zucker rat.	[]	2
10572273	1999	Epithelioid sarcoma: report of two cases diagnosed by fine-needle aspiration biopsy with immunocytochemical correlation.	[]	1
10534179	1999	Pulmonary angiomyolipoma and multifocal micronodular pneumocyte hyperplasia associated with tuberous sclerosis.	[]	3
10527598	1999	Immunocytological detection of isolated tumour cells in the bone marrow of malignant melanoma patients: a new method for the detection of minimal residual disease.	[]	0
10526883	1999	The synthesis of 'difficult' peptides using 2-hydroxy-4-methoxybenzyl or pseudoproline amino acid building blocks: a comparative study.	[]	11
10524532	1999	Regional proliferation of HMB-45-positive clear cells of the lung with lymphangioleiomyomatosislike distribution, replacing the lobes with multiple cysts and a nodule.	[]	3
10517140	1999	Reconstitution of acid-denatured holomyoglobin studied by time-resolved electrospray ionization mass spectrometry.	[]	7
10504528	1999	Melanotic peritoneal sarcomatosis originating from clear cell sarcoma.	[]	1
10504060	1999	Mapping of occult melanoma micrometastases in the inguinal lymph node basin by immunohistochemistry and RT-PCR.	[]	0
10494093	1999	Identification and characterization of hydroxymethylbilane synthase mutations causing acute intermittent porphyria: evidence for an ancestral founder of the common G111R mutation.	[]	9
10487831	1999	Microphthalmia transcription factor. A sensitive and specific melanocyte marker for MelanomaDiagnosis.	[]	49
10446920	1999	Acquired constitutive expression of interferon beta after gene transduction enhances human immunodeficiency virus type 1-specific cytotoxic T lymphocyte activity by a RANTES-dependent mechanism.	[]	1
10442897	1999	Seborrheic keratosis of conjunctiva simulating a malignant melanoma: an immunocytochemical study with impression cytology.	[]	3
10442270	1999	Nutritional supplements to increase muscle mass.	[]	8
10440689	1999	Detection of microscopic melanoma metastases in sentinel lymph nodes.	[]	14
10417529	1999	Pigmented squamous cell carcinoma of the scrotum associated with a lentigo.	[]	4
10418071	1999	Leucine supplementation and intensive training.	[]	14
10417439	1999	An ultrastructural and immunohistochemical study of pigmented dermatofibrosarcoma protuberans (Bednar tumor).	[]	1
10412577	1999	Detection of the basement membrane-degrading proteolytic activity of Paracoccidioides brasiliensis after SDS-PAGE using agarose overlays containing Abz-MKALTLQ-EDDnp.	[]	5
10408345	1999	Expression of complement regulator proteins in primary and metastatic malignant melanoma.	[]	2
10408341	1999	Synthesis and secondary structural studies of penta(acetyl-Hmb)A beta(1-40).	[]	2
10405810	1999	Multicentric oncocytoma of the lung diagnosed by fine-needle aspiration.	[]	1
10403301	1999	Desmoplastic (sclerotic) nevus: an underrecognized entity that resembles dermatofibroma and desmoplastic melanoma.	[]	3
10403306	1999	Detection of melanoma micrometastasis in sentinel nodes by reverse transcription-polymerase chain reaction correlates with tumor thickness and is predictive of micrometastatic disease in the lymph node basin.	[]	1
10403296	1999	Primary melanocytic neoplasms of the central nervous systems.	[]	57
10398105	1999	In situ expression patterns of melanoma-inhibiting activity (MIA) in melanomas and breast cancers.	[]	14
10389626	1999	Expression of melanocyte-associated markers gp-100 and Melan-A/MART-1 in angiomyolipomas. An immunohistochemical and rt-PCR analysis.	[]	4
10383696	1999	Melan-A/Mart-1 expression in various melanocytic lesions and in non-melanocytic soft tissue tumours.	[]	3
10380042	1999	Amelanotic blue nevus: a variant of blue nevus.	[]	0
10379057	1999	[Immunohistochemical analysis of renal angiomyolipoma].	[]	0
10355975	1999	Amyloid deposition in renal angiomyolipoma.	[]	0
10338082	1999	Small cell type malignant melanoma which developed in a 16-year-old female with a congenital dermal nevus and metastasized 12 years after excision.	[]	1
10333222	1999	Squamous carcinoma in situ of the skin containing premelanosomes, with melanocytic colonization of the tumor.	[]	0
10333110	1999	Tapioca melanomas of the iris: immunohistology and report on two cases.	[]	1
10319283	1999	Enhancement of cellular and humoral immunity in young broilers by the dietary supplementation of beta-hydroxy-beta-methylbutyrate.	[]	4
10320710	1999	Establishment and characterization of a human neuroectodermal cell line (TB) from a cerebrospinal fluid specimen.	[]	1
10230694	1999	Intraosseous epithelioid malignant peripheral nerve sheath tumor of the phalanx. Case report.	[]	1
